Sentence,class,file
"URL http://dx.doi.org/10.1002/cplx.20111 [10] R. M. e. a. Stallman, Using the gnu compiler collection.",OADS,/arxiv_data/pdf/1807/1807.08789v1.pdf
"URL https://www.gnu.org/software/gcc/ [11] B. Fry, C. Reas, Processing library for visual arts and design.",OADS,/arxiv_data/pdf/1807/1807.08789v1.pdf
URL http://www.processing.org 13,Non-OADS,/arxiv_data/pdf/1807/1807.08789v1.pdf
URL http://www.nature.com/nature/ journal/v409/n6822/full/409791a0.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v1.pdf
URL http://www.nature.com/nature/journal/v497/n7448/full/nature12012.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v1.pdf
URL http://dx.doi.org/10.1016/S0375-9601(99)00807-5 .,OADS,/arxiv_data/pdf/1807/1807.08791v1.pdf
URL http://www.nature.com/nature/ journal/v409/n6822/full/409791a0.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v2.pdf
URL http://www.nature.com/nature/journal/v497/n7448/full/nature12012.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v2.pdf
URL http://dx.doi.org/10.1016/S0375-9601(99)00807-5 .,OADS,/arxiv_data/pdf/1807/1807.08791v2.pdf
URL http://dx.doi.org/10.1098/rspa.2018.,Non-OADS,/arxiv_data/pdf/1807/1807.08791v2.pdf
URL http://www.nature.com/nature/ journal/v409/n6822/full/409791a0.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v3.pdf
URL http://www.nature.com/nature/journal/v497/n7448/full/nature12012.html .,Non-OADS,/arxiv_data/pdf/1807/1807.08791v3.pdf
URL http://dx.doi.org/10.1016/S0375-9601(99)00807-5 .,OADS,/arxiv_data/pdf/1807/1807.08791v3.pdf
URL http://dx.doi.org/10.1098/rspa.2018.,Non-OADS,/arxiv_data/pdf/1807/1807.08791v3.pdf
"URL https://doi.org/10.1146/annurev-fluid-122316-045125 [6] L. Magri, M. Bauerheim, M. P. Juniper, Stability analysis of thermo-acoustic nonlinear eigenproblems in annular combus- tors.",OADS,/arxiv_data/pdf/1807/1807.08793v1.pdf
"Sensitivity, Journal of Computational Physics 325 (2016) 395 { 410. doi:https://doi.org/10.1016/j.jcp.",Non-OADS,/arxiv_data/pdf/1807/1807.08793v1.pdf
"URL http://www.sciencedirect.com/science/article/pii/S0021999116303278 [7] S. G uttel, F. Tisseur, The nonlinear eigenvalue problem, Acta Numerica 26 (2017) 1{94. doi:10.1017/S0962492917000034 .",Non-OADS,/arxiv_data/pdf/1807/1807.08793v1.pdf
Data and materials availability: Additional data and resources are available from the IceCube data archive at http://www.icecube.wisc.edu/science/data .,OADS,/arxiv_data/pdf/1807/1807.08794v1.pdf
available at https://github.com/cseed/knotkit .,Non-OADS,/arxiv_data/pdf/1807/1807.08795v1.pdf
available at https://github.com/cseed/knotkit .,Non-OADS,/arxiv_data/pdf/1807/1807.08795v2.pdf
available at https://github.com/cseed/knotkit .,Non-OADS,/arxiv_data/pdf/1807/1807.08795v3.pdf
URL: http://math.depaul.edu /brid- get/patterns.html.,Non-OADS,/arxiv_data/pdf/1807/1807.08797v1.pdf
"BufferedImage master = ImageIO.read( new URL( ""http://www.java2s.com/style/download.png"")); BufferedImage gray = new BufferedImage(master.getWidth(), master.getHeight(), BufferedImage.TYPE_INT_ARGB); ColorConvertOp op = new ColorConvertOp( ColorSpace .getInstance(ColorSpace.CS_GRAY), null ); op.filter(master, gray); ImageIO.write(master,""png"", new File(""path/to/master"")); ImageIO.write(gray,""png"", new File(""path/to/gray/image"")); Listing 1.",OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://goo.gl/oFDUTN.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://www.codejava.net.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://developers.google.com/custom-search.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://goo.gl/BBxPwH.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://java2s.com.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://www.javadb.com.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://jsoup.org.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://kodejava.org.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://goo.gl/sJSp2D.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://goo.gl/14QkXq.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL http://homepage.usask.ca/ masud.rahman/rack.,Non-OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
URL https://archive.org/download/stackexchange.,OADS,/arxiv_data/pdf/1807/1807.08798v1.pdf
"This work has made use of data from the European Space Agency (ESA) mission Gaia (https://www.cosmos.esa.int/ gaia), processed by the Gaia Data Processing and Analysis Consortium (DPAC, https://www.cosmos.esa.int/web/gaia/ dpac/consortium).",OADS,/arxiv_data/pdf/1807/1807.08799v1.pdf
"Lecture notes, available from the authors web- page:http://www.math.ucla.edu/~petersen/DGnotes.pdf [37] J.",Non-OADS,/arxiv_data/pdf/1807/1807.08801v1.pdf
The code can be found at http://researchers.ms.unimelb.edu.au/~apro@unimelb/spuRs/index.html .,OADS,/arxiv_data/pdf/1807/1807.08803v1.pdf
"In order to optimize the performance in depth, we utilize a series of op- timization techniques which contribute towards increasing GPU occupancy, reducing 4https://www.w3.org/Submission/owl11-tractable 5http://www.w3.org/TR/owl2-primer 7",Non-OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
"In these programming models, a typical program consists of multiple phases that are executed on either the GPU (host code) or the 6https://developer.nvidia.com/what-cuda 7https://www.khronos.org/opencl 8http://ati.amd.com/products/streamprocessor 10",Non-OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
1http://sw.opencyc.org/ 19,Non-OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
1https://www.w3.org/TR/rdf-primer/ 66,Non-OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
2https://www.w3.org/TR/rdf-sparql-query/ 68,OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
The centroid is used to measure the 1https://nvlabs.github.io/moderngpu/scan.html 88,OADS,/arxiv_data/pdf/1807/1807.08804v1.pdf
The nec- essary code is freely available from our open source ma- chine learning toolkit QML52athttp://github.com/ qmlcode/qml .,OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
"A. von Lilienfeld, Angewandte Chemie International Edition 57, 4164 (2018), http://dx.doi.org/10.1002/anie.201709686.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
"A. von Lilienfeld, CHIMIA 69, 182 (2015), http://arxiv.org/abs/1502.04563 .",Non-OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
"A. von Lilienfeld, \Qml: A python toolkit for quantum machine learning, https://github.com/qmlcode/qml,"" (2017).",Non-OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
"Madanakrishna, N. Edith, S. Vincent, van- derRest Guillaume, C. Duncan, and F. Gilles, Chemistry A European Journal 23, 8414 (2017), https://onlinelibrary.wiley.com/doi/pdf/10.1002/chem.201700340.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
"Frank, Wiley Interdisciplinary Reviews: Com- putational Molecular Science 8, e1327 (2017), https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcms.1327.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v1.pdf
The nec- essary code is freely available from our open source ma- chine learning toolkit QML56athttp://github.com/ qmlcode/qml .,OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
Some calculations were performed at sciCORE (http://scicore.unibas.ch/) scientic computing core fa- cility at University of Basel.,OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
"A. von Lilienfeld, Angewandte Chemie International Edition 57, 4164 (2018), http://dx.doi.org/10.1002/anie.201709686.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
"A. von Lilienfeld, CHIMIA 69, 182 (2015), http://arxiv.org/abs/1502.04563 .",Non-OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
"A. von Lilienfeld, \Qml: A python toolkit for quantum machine learning, https://github.com/qmlcode/qml,"" (2017).",Non-OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
"Madanakrishna, N. Edith, S. Vincent, van- derRest Guillaume, C. Duncan, and F. Gilles, Chemistry A European Journal 23, 8414 (2017), https://onlinelibrary.wiley.com/doi/pdf/10.1002/chem.201700340.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
"Frank, Wiley Interdisciplinary Reviews: Com- putational Molecular Science 8, e1327 (2017), https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcms.1327.",Non-OADS,/arxiv_data/pdf/1807/1807.08811v2.pdf
The nec- essary code is freely available from our open source ma- chine learning toolkit QML68athttp://github.com/ qmlcode/qml .,OADS,/arxiv_data/pdf/1807/1807.08811v3.pdf
Some calculations were performed at sciCORE (http://scicore.unibas.ch/) scientic computing core fa- cility at University of Basel.,OADS,/arxiv_data/pdf/1807/1807.08811v3.pdf
