Sentence,class,file
"2014, Monthly Notices of the Royal Astronomical Society, 437, 475. https://doi.org/10.1093/mnras/stt1903 Masci, F. J., Laher, R. R., Rusholme, B., et al.",Non-OADS,2105.08687v1.pdf
"2019, 131, 018003, arXiv: 1902.01872 [astro-ph.IM] tex.adsnote: Provided by the SAO/NASA Astrophysics Data System tex.adsurl: https://ui.adsabs.harvard.edu/abs/2019PASP..131a8003M Maxted, P. F. L. 2016, Astronomy and Astrophysics, 591, A111.",Non-OADS,2105.08687v1.pdf
"http://adsabs.harvard.edu/abs/2016A%26A...591A.111M Maxted, P. F. L., Serenelli, A. M., Marsh, T. R., et al.",OADS,2105.08687v1.pdf
"2014, Monthly Notices of the Royal Astronomical Society, 444, 208. http://adsabs.harvard.edu/abs/2014MNRAS.444..208M Napiwotzki, R., Karl, C. A., Lisker, T., et al.",OADS,2105.08687v1.pdf
"2004, Astrophysics and Space Science, 291, 321. http://adsabs.harvard.edu/abs/2004Ap%26SS.291..321N Nelemans, G., & Tauris, T. M. 1998, Astronomy and Astrophysics, 335, L85.",Non-OADS,2105.08687v1.pdf
"http://adsabs.harvard.edu/abs/1998A%26A...335L..85N Nelemans, G., Yungelson, L. R., & Portegies Zwart, S. F. 2004, Monthly Notices of the Royal Astronomical Society, 349, 181, publisher: Oxford Academic.",Non-OADS,2105.08687v1.pdf
"2018, Monthly Notices of the Royal Astronomical Society, 481, 2523. http://adsabs.harvard.edu/abs/2018MNRAS.481.2523P Parsons, S. G., G ansicke, B. T., Marsh, T. R., et al.",Non-OADS,2105.08687v1.pdf
"2017, Monthly Notices of the Royal Astronomical Society, 470, 4473. http://adsabs.harvard.edu/abs/2017MNRAS.470.4473P |.",Non-OADS,2105.08687v1.pdf
"2018, Monthly Notices of the Royal Astronomical Society, 481, 1083. http://adsabs.harvard.edu/abs/2018MNRAS.481.1083P Perets, H. B.",Non-OADS,2105.08687v1.pdf
"2010, arXiv e-prints, 1001, arXiv:1001.0581. http://adsabs.harvard.edu/abs/2010arXiv1001.0581P Poleski, R., Udalski, A., Bond, I.",Non-OADS,2105.08687v1.pdf
"https://www.aanda.org/articles/aa/abs/2017/08/ aa30928-17/aa30928-17.html Rappaport, S., Putney, A., & Verbunt, F. 1989, 345, 210, tex.adsnote: Provided by the SAO/NASA Astrophysics Data System tex.adsurl: https://ui.adsabs.harvard.edu/abs/1989ApJ...345..210R Rappaport, S., Sanchis-Ojeda, R., Rogers, L. A., Levine, A., & Winn, J. N. 2013, The Astrophysical Journal Letters, 773, L15.",OADS,2105.08687v1.pdf
