Sentence,class,file
"[46] ATLAS Collaboration, Photon identiﬁcation in 2015 ATLAS data , ATL-PHYS-PUB-2016-014, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2203125 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[51] ATLAS Collaboration, Expected sensitivity studies for gluino and squark searches using the early LHC 13TeV Run-2 dataset with the ATLAS experiment , ATL-PHYS-PUB-2015-005, 2015, /u.sc/r.sc/l.sc:http://cds.cern.ch/record/2002608 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[52] ATLAS Collaboration, ATLAS Computing Acknowledgements , ATL-GEN-PUB-2016-002, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2202407 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[56] ATLAS Collaboration, Monte Carlo Generators for the Production of a WorZ
Boson in Association with Jets at ATLAS in Run 2 , ATL-PHYS-PUB-2016-003, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2120133 .",Non-OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[65] ATLAS Collaboration, Simulation of top-quark production for the ATLAS experiment atps=13TeV, ATL-PHYS-PUB-2016-004, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2120417 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[75] ATLAS Collaboration, Multi-boson simulation for 13TeV ATLAS analyses , ATL-PHYS-PUB-2016-002, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2119986 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[76] ATLAS Collaboration, Modelling of the t¯tHandt¯tV¹V=W;Zºprocesses forps=13TeV ATLAS analyses , ATL-PHYS-PUB-2016-005, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2120826 .",Non-OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[87] ATLAS Collaboration, Monte Carlo Calibration and Combination of In-situ Measurements of Jet Energy Scale, Jet Energy Resolution and Jet Mass in ATLAS , ATLAS-CONF-2015-037, 2015, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2044941 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"[89] ATLAS Collaboration, Selection of jets produced in 13TeV proton–proton collisions with the ATLAS detector , ATLAS-CONF-2015-029, 2015, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2037702 .",OADS,/arxiv_data/pdf/1807/1807.07447v2.pdf
"4 B. Krouppa, A. Rothkopf, M. Strickland /Nuclear Physics A 00 (2018) 1–4 URL https://inspirehep.net/record/829461/files/arXiv:0908.3656.pdf [2] A. Dumitru, Y .",Non-OADS,/arxiv_data/pdf/1807/1807.07452v1.pdf
"[9] S. Hirose, H. Tahara, H. Yamazawa, Multisummability of formal solutions of some in- nite order PDEs , talk at the workshop FASdi17 in Alcal a de Henares, Spain, 2017 (http://www3.uah.es/fasdi17/).",Non-OADS,/arxiv_data/pdf/1807/1807.07453v1.pdf
https://ec.europa.eu/energy/en/topics/energy-efﬁcie ncy/buildings.,Non-OADS,/arxiv_data/pdf/1807/1807.07460v1.pdf
"arXiv:1807.07461v1  [math.DS]  19 Jul 2018 http://www.aimspress.com /journal/mineMathematics in Engineering, 3(x): xxx–xxx DOI:10.3934/mine.2018.x.xxx Received: July 2017 Accepted: September 2017 Published: December 2017 Type of article Two algorithms for a fully coupled and consistently macrosc opic PDE–ODE system modeling a moving bottleneck on a road Gabriella Bretti1, Emiliano Cristiani1, Corrado Lattanzio2, Amelio Maurizi2and Benedetto Piccoli3,∗ 1Istituto per le Applicazioni del Calcolo “M.",Non-OADS,/arxiv_data/pdf/1807/1807.07461v1.pdf
This is an open access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org /licenses/by/4.0),Non-OADS,/arxiv_data/pdf/1807/1807.07461v1.pdf
"http://www.aimspress.com /journal /mineMathematics in Engineering, 1(1): 55–83 DOI:10.3934 /Mine.2018.1.55 Received: 19 June 2018 Accepted: 25 July 2018 Published: September 2018 Research article Two algorithms for a fully coupled and consistently macrosc opic PDE-ODE system modeling a moving bottleneck on a road Gabriella Bretti1, Emiliano Cristiani1, Corrado Lattanzio2, Amelio Maurizi2and Benedetto Piccoli3,∗ 1Istituto per le Applicazioni del Calcolo “M.",Non-OADS,/arxiv_data/pdf/1807/1807.07461v2.pdf
"Car density ρsolves the following conservation lawhttp://www.aimspress.com /journal /mineMathematics in Engineering, 1(1): 55–83 DOI:10.3934 /Mine.2018.1.55 Received: 19 June 2018 Accepted: 25 July 2018 Published: 14 September 2018 Research article Two algorithms for a fully coupled and consistently macroscopic PDE-ODE system modeling a moving bottleneck on a road Gabriella Bretti1, Emiliano Cristiani1, Corrado Lattanzio2, Amelio Maurizi2and Benedetto Piccoli3;* 1Istituto per le Applicazioni del Calcolo “M.",Non-OADS,/arxiv_data/pdf/1807/1807.07461v2.pdf
Corresponding author: Krisztina Eva Gab anyi krisztina.g@gmail.com 1http://irsa.ipac.caltech.edu/Missions/wise.html 2http://wise2.ipac.caltech.edu/docs/release/allwise/expsup/sec3 2.htmlarXiv:1807.07462v1  [astro-ph.GA]  19 Jul 2018,Non-OADS,/arxiv_data/pdf/1807/1807.07462v1.pdf
"[37] R. Gy, “Integer solutions to the equation/summationtext i(−1)i/parenleftbigm i/parenrightbig/parenleftbigx−m t−i/parenrightbig = 0”, https://oeis.org/A269563, (2016).",Non-OADS,/arxiv_data/pdf/1807/1807.07463v1.pdf
Our code for the permutohedral lattice (both CPU and GPU) implemented as a TensorFlow operation is available at https://github.com/MiguelMonteiro/ permutohedral_lattice .,OADS,/arxiv_data/pdf/1807/1807.07464v1.pdf
The code for the CRF as RNN algorithm also imple- mented in TensorFlow and which uses the aforementioned permutohedral lattice is available at https://github.com/MiguelMonteiro/CRFasRNNLayer .,OADS,/arxiv_data/pdf/1807/1807.07464v1.pdf
Further details and a demo video can be found in our project page: http://www.ivl.disco.,Non-OADS,/arxiv_data/pdf/1807/1807.07466v1.pdf
1https://www.cityscapes-dataset.com/benchmarks/,Non-OADS,/arxiv_data/pdf/1807/1807.07466v1.pdf
"This meeting took place in October 2017 and gathered 25 experts in the elds of high-contrast imaging, interferometry, integrated optics, fringe tracking, and interferometry science cases (see http://www.biosignatures.ulg.ac.be/hi-5/index.html).",Non-OADS,/arxiv_data/pdf/1807/1807.07467v1.pdf
The target list is built from the exoplanet catalog (http://exoplanet.eu/).,OADS,/arxiv_data/pdf/1807/1807.07467v1.pdf
"This database , known as the largest public collection of                                                               * Corresponding author, kaveh@vt.edu , 10625 Tec hwoods Circle,  Cincinnati,  OH 45242   2 http://www.consumerfinance.gov/data -research/consumer -complaints/",Non-OADS,/arxiv_data/pdf/1807/1807.07468v1.pdf
In Step 1 all the documents are converted into lowercase to provide a consistent                                                              3 http://www.consumerfinance.gov/data -research/consumer -complaints/#do wnload -the-data.,Non-OADS,/arxiv_data/pdf/1807/1807.07468v1.pdf
The readers  are strongly suggested t o check out the viz on :   https://public.tableau.com/profile/hamed#!/vizhome/CFPBTopicModeling/CFPBTopicModeling .,Non-OADS,/arxiv_data/pdf/1807/1807.07468v1.pdf
9 http://files.consumerfinance.gov/f/201301 cfpb servicing -rules summary.pdf,Non-OADS,/arxiv_data/pdf/1807/1807.07468v1.pdf
"It was demonstrated  that the CFPB regulations have been successfully enforced for “Harassment”, “Mortgage/Loan  Modification and Foreclosure” and “Loan/Student Loan” as they were the topics with decreasing tim e trend ,  and for the topics including “Credit Reporting”, “ Credit Score ”, “Account Management”,                                                              10 http://money.cnn.com/2015/10/15/news/companies/rushcard -russell -simmons/",Non-OADS,/arxiv_data/pdf/1807/1807.07468v1.pdf
1https://www.blender.org/,Non-OADS,/arxiv_data/pdf/1807/1807.07473v1.pdf
"A. Il'inskii, and E. A. Zabolotskaya, The Journal of the Acoustical Society of America 105, 639 (1999), https://doi.org/10.1121/1.426255.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[16] R. A. Toupin and B. Bernstein, The Journal of the Acoustical Society of America 33, 216 (1961), https://doi.org/10.1121/1.1908623.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[19] M. Mooney, Journal of Applied Physics 11, 582 (1940), https://doi.org/10.1063/1.1712836.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[22] A. N. Gent, Rubber Chemistry and Technology 69, 59 (1996), https://doi.org/10.5254/1.3538357.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[37] C. C. Yuan and X. K. Xi, Journal of Applied Physics 109, 033515 (2011), https://doi.org/10.1063/1.3544202.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[42] Y. C. Wang and R. S. Lakes, Journal of Composite Materials 39, 1645 (2005), https://doi.org/10.1177/0021998305051112.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"[44] B. Moore, T. Jaglinski, D. S. Stone, and R. S. Lakes, Philosophical Magazine Letters 86, 651 (2006), https://doi.org/10.1080/09500830600957340.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v1.pdf
"A. Il'inskii, and E. A. Zabolotskaya, The Journal of the Acoustical Society of America 105, 639 (1999), https://doi.org/10.1121/1.426255.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[16] R. A. Toupin and B. Bernstein, The Journal of the Acoustical Society of America 33, 216 (1961), https://doi.org/10.1121/1.1908623.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[31] M. Mooney, Journal of Applied Physics 11, 582 (1940), https://doi.org/10.1063/1.1712836.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[34] A. N. Gent, Rubber Chemistry and Technology 69, 59 (1996), https://doi.org/10.5254/1.3538357.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"12 109, 033515 (2011), https://doi.org/10.1063/1.3544202.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[42] M. J. Zhao, Y. Liu, and J. Bi, Materi- als Science and Technology 21, 429 (2005), https://doi.org/10.1179/174328405X29302.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[43] Y. C. Wang and R. S. Lakes, Journal of Composite Materials 39, 1645 (2005), https://doi.org/10.1177/0021998305051112.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"[45] B. Moore, T. Jaglinski, D. S. Stone, and R. S. Lakes, Philosophical Magazine Letters 86, 651 (2006), https://doi.org/10.1080/09500830600957340.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v2.pdf
"A. Il'inskii, and E. A. Zabolotskaya, The Journal of the Acoustical Society of America 105, 639 (1999), https://doi.org/10.1121/1.426255.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[16] R. A. Toupin and B. Bernstein, The Journal of the Acoustical Society of America 33, 216 (1961), https://doi.org/10.1121/1.1908623.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[31] M. Mooney, Journal of Applied Physics 11, 582 (1940), https://doi.org/10.1063/1.1712836.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[34] A. N. Gent, Rubber Chemistry and Technology 69, 59 (1996), https://doi.org/10.5254/1.3538357.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"12 109, 033515 (2011), https://doi.org/10.1063/1.3544202.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[42] M. J. Zhao, Y. Liu, and J. Bi, Materi- als Science and Technology 21, 429 (2005), https://doi.org/10.1179/174328405X29302.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[43] Y. C. Wang and R. S. Lakes, Journal of Composite Materials 39, 1645 (2005), https://doi.org/10.1177/0021998305051112.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
"[45] B. Moore, T. Jaglinski, D. S. Stone, and R. S. Lakes, Philosophical Magazine Letters 86, 651 (2006), https://doi.org/10.1080/09500830600957340.",Non-OADS,/arxiv_data/pdf/1807/1807.07474v3.pdf
It can be veriﬁed that this implies that φj=ˆφj=kmaxfor allj= (4)Available at https://math.nist.gov/MatrixMarket,Non-OADS,/arxiv_data/pdf/1807/1807.07476v1.pdf
"In order to illustrate the eﬀective cost of inexact products, we assume that computing Ap is obtained by running a linearly convergent process, whose rate is given by ρ(as deﬁned in (4)Available at https://math.nist.gov/MatrixMarket",Non-OADS,/arxiv_data/pdf/1807/1807.07476v2.pdf
"[50] “NIST Digital Library of Mathematical Functions .” http://dlmf.nist.gov/, Release 1.0.13 of 2016-09-16.",Non-OADS,/arxiv_data/pdf/1807/1807.07477v1.pdf
"[53] “NIST Digital Library of Mathematical Functions .” http://dlmf.nist.gov/, Release 1.0.13 of 2016-09-16.",Non-OADS,/arxiv_data/pdf/1807/1807.07477v2.pdf
"[54] “NIST Digital Library of Mathematical Functions .” http://dlmf.nist.gov/, Release 1.0.13 of 2016-09-16.",Non-OADS,/arxiv_data/pdf/1807/1807.07477v3.pdf
"U. K. Anandavardhanan and D. Prasad, Distinguished representations for SLpnq, preprint (2016), https://arxiv.org/abs/1612.01076v1 5.",Non-OADS,/arxiv_data/pdf/1807/1807.07482v1.pdf
"D. Helm and G. Moss, Converse theorems and the local Langlands correspondence i n families , preprint (2016), https://arxiv.org/abs/1610.03277 .",Non-OADS,/arxiv_data/pdf/1807/1807.07482v1.pdf
"Unpubli shed manuscript 2018. http://www.cs.cornell.edu/ ~hedyeh/papers/posted_prices.pdf [5] S. Chawla, J. Hartline, D.L.",Non-OADS,/arxiv_data/pdf/1807/1807.07483v1.pdf
"Unpublished manuscript 2018. http://www.cs.cornell.edu/ ~hedyeh/papers/posted_prices.pdf [5] S. Chawla, J. Hartline, D.L.",Non-OADS,/arxiv_data/pdf/1807/1807.07483v2.pdf
"[64] CST AG, Optical applications with CST Microwave Studio, 2012. https://www.cst.com/content/events/ downloads/euc2012/talk_5-3-1_cst_euc_2012.pdf (Accessed: 2018-03-12).",Non-OADS,/arxiv_data/pdf/1807/1807.07485v1.pdf
URL: https://www.cst.com .,Non-OADS,/arxiv_data/pdf/1807/1807.07485v1.pdf
"Nature, 445:39,2007.doi:http://dx.doi.org/10.1038/nature0535010.1038/na- ture05350.",OADS,/arxiv_data/pdf/1807/1807.07485v2.pdf
", 62:139 – 154, 2013. doi:https://doi.org/10.1016/j.advwatres.2013.10.003.",OADS,/arxiv_data/pdf/1807/1807.07485v2.pdf
