Sentence,class,file
"Available: http://doi.org/10.1109/MOBHOC.2007.4428742 [69] B. Xiao, B. Yu, and C. Gao, “Detection and localization of sybil nodes in V ANETs,” in Proceedings of the 2006 workshop on Dependability issues in wireless ad hoc networks and sensor networks (DIWANS) .",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1145/1160972.1160974 [70] H. Stübing, A. Jaeger, N. Bißmeyer, C. Schmidt, and S. A. Huss, “Verifying mobility data under privacy considerations in Car-to-X communication,” in Proceedings of 17th ITS World Congress .",Non-OADS,1610.06810v2.pdf
"Available: http://trid.trb.org/view.aspx?id=1107457http: //publica.fraunhofer.de/eprints/urn:nbn:de:0011-n-2123800.pdf [71] H. Stübing, J. Firl, and S. A. Huss, “A two-stage veriﬁcation process for Car-to-X mobility data based on path prediction and probabilistic maneuver recognition,” in 2011 IEEE Vehicular Networking Conference (VNC) .",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/VNC.2011.6117119 [72] D. Djenouri, L. Khelladi, and N. Badache, “A survey of security issues in mobile ad hoc and sensor networks,” IEEE Communications Surveys & Tutorials , vol.",OADS,1610.06810v2.pdf
Available: https://doi.org/10.1109/COMST.2005.1593277 [73] Y .,None,None
"Available: http://doi.org/10.1109/GLOCOM.2009.5425381 [76] O. Puñal, A. Aguiar, and J.",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/ ICDCSW.2009.48 [78] T. Zhou, R. R. Choudhury, P. Ning, and K. Chakrabarty, “P2DAP — Sybil Attacks Detection in Vehicular Ad Hoc Networks,” Journal on Selected Areas in Communications , vol.",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/JSAC.2011.110308 [79] S. Chang, Y .",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/TPDS.2011.263 [80] C. Sowattana, W. Viriyasitavat, and A. Khurat, “Distributed consensus-based Sybil nodes detection in V ANETs,” in 2017 14th International Joint Conference on Computer Science and Software Engineering (JCSSE) , Jul.",OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/JCSSE.2017.8025908 [81] M. Raya, P. Papadimitratos, V .",OADS,1610.06810v2.pdf
Available: http://doi.org/10.1109/INFOCOM.2008.180,Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/INFOCOM.2008.4544650 [83] H.-C. Hsiao, A. Studer, R. Dubey, E. Shi, and A. Perrig, “Efﬁcient and secure threshold-based event validation for vanets,” in Proceedings of the fourth ACM conference on Wireless network security , ser.",None,None
"Available: http://doi.org/10.1145/1860058.1860067 [86] J. Petit, M. Feiri, and F. Kargl, “Spoofed data detection in vanets using dynamic thresholds,” in Vehicular Networking Conference (VNC) .",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/VNC.2011.6117120 [87] M. Raya, R. Shokri, and J.-P. Hubaux, “On the tradeoff between trust and privacy in wireless ad hoc networks,” in Proceedings of the third ACM conference on Wireless network security , ser.",OADS,1610.06810v2.pdf
Available: http://doi.org/10.1109/VETECF.,OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/CNS.2017.8228654 [92] T. Leinmüller, E. Schoch, F. Kargl, and C. Maihöfer, “Decentralized position veriﬁcation in geographic ad hoc routing,” Security and Communication Networks , vol.",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1002/sec.56 [93] R. K. Schmidt, T. Leinmüller, E. Schoch, A.",None,None
"Available: http://doi.org/10.1016/j.comcom.2008.01.009 [95] A. Jaeger, N. Bißmeyer, H. Stübing, and S. A. Huss, “A Novel Framework for Efﬁcient Mobility Data Veriﬁcation in Vehicular Ad-hoc Networks,” International Journal of Intelligent Transportation Systems Research , vol.",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1007/s13177-011-0038-9 [96] N. Bißmeyer, S. Mauthofer, K. M. Bayarou, and F. Kargl, “Assessment of node trustworthiness in vanets using data plausibility checks with particle ﬁlters,” in Vehicular Networking Conference (VNC), 2012 IEEE .",OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/VNC.2012.6407448 [97] R. P. Barnwal and S. K. Ghosh, “Heartbeat message based misbehavior detection scheme for vehicular ad-hoc networks,” inConnected Vehicles and Expo (ICCVE), 2012 International Conference on .",Non-OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/VNC.2012.6407448 [98] C. Yavvari, Z. Duric, and D. Wijesekera, “Vehicular dynamics based plausibility checking,” in 2017 IEEE 20th International Conference on Intelligent Transportation Systems (ITSC) , Oct. 2017, pp.",OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/ITSC.2017.8317883 [99] M. Ghosh, A. Varghese, A. Gupta, A.",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1016/j.adhoc.2010.02.008 [100] N. Bißmeyer, C. Stresing, and K. M. Bayarou, “Intrusion Detection in V ANETs Through Veriﬁcation of Vehicle Movement Data,” in Proceedings of the Vehicular Networking Conference (VNC) .",Non-OADS,1610.06810v2.pdf
Available: http://doi.org/10.1109/VNC.,Non-OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1109/TVT.2015.2480244 [102] J. Grover, M. S. Gaur, V .",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/MNET.2010.5395780 [105] J. Rezgui and S. Cherkaoui, “Detecting faulty and malicious vehicles using rule-based communications data mining,” in Proceedings of the 36th Conference on Local Computer Networks (LCN) .",OADS,1610.06810v2.pdf
Available: http://doi.org/10.1109/LCN.,None,None
"Available: http://doi.org/10.1007/978-3-642-22720-2_68 [107] F. A. Ghaleb, A. Zainal, M. A. Rassam, and F. Mohammed, “An effective misbehavior detection model using artiﬁcial neural network for vehicular ad hoc network applications,” in 2017 IEEE Conference on Application, Information and Network Security (AINS) , Nov. 2017, pp.",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1109/BWCCA.2011.12 [109] M. Schäfer, P. Leu, V .",Non-OADS,1610.06810v2.pdf
"Available: http://www.leinmueller.de [111] T. Leinmüller, C. Maihöfer, E. Schoch, and F. Kargl, “Improved security in geographic ad hoc routing through autonomous position veriﬁcation,” in Proceedings of the 3rd international workshop on Vehicular ad hoc networks (VANET) .",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1145/ 1161064.1161075 [112] R. W. van der Heijden, A. Al-Momani, F. Kargl, and O. M. F. Abu-Sharkh, “Enhanced position veriﬁcation for vanets using subjective logic,” in Proceedings of the 84th Vehicular Technology Conference (VTC2016-Fall) , vol.",None,None
"Available: http://arxiv.org/abs/1703.10399 [113] M. Hall, E. Frank, G. Holmes, B. Pfahringer, P. Reutemann, and I. H. Witten, “The WEKA data mining software: an update,” inSpecial Issue: Open Source Analytics , ser.",Non-OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1023/A% 3A1010933404324 [115] J. Grover, V .",OADS,1610.06810v2.pdf
"Available: http://doi.org/10.1007/978-3-642-29280-4_70 [116] A. Kamra, V .",Non-OADS,1610.06810v2.pdf
"Available: https://doi.org/10.1016/j.trc.2011.08.002 [120] B. Wiedersheim, Z. Ma, F. Kargl, and P. Papadimitratos, “Privacy in inter-vehicular networks: why simple pseudonym change is not enough,” in Proceedings of the 7th international conference on Wireless on-demand network systems and services , ser.",OADS,1610.06810v2.pdf
