Sentence,class,file
"http://rdkit.blogspot.com/2013/10/fingerprint-thres holds.html , Accessed: January 14, 2019.",Non-OADS,1811.09621v2.pdf
"https://figshare.com/projects/GuacaMol/56639 , Accessed: November 20, 2018.",Non-OADS,1811.09621v2.pdf
"https://github.com/bioinf-jku/FCD , Accessed: November 15, 2018.",OADS,1811.09621v2.pdf
"https://github.com/molecularsets/moses , Accessed: January 14, 2019.",OADS,1811.09621v2.pdf
Only 1 group contains eyeglass pictures while the other 19 groups 2see http://mmlab.ie.cuhk.edu.hk/projects/CelebA.html 11,None,None
https://arxiv.org/abs/1611.07994.,Non-OADS,1811.09623v2.pdf
"For boundary conditions, in the radial direction we have xed boundaries with wave killing zones; in the azimuthal direction it is periodic; and in the polar di- 2https://sparx.tiara.sinica.edu.tw/",None,None
"2013), SPARX (https://sparx.tiara.sinica.edu.tw/) REFERENCES Bae, J., Zhu, Z., & Hartmann, L. 2016, ApJ, 819, 134 |.",Non-OADS,1811.09623v2.pdf
The dust optical 1https://github.com/sidgurun/FLaREON 2https://github.com/aaorsi/LyaRTdepth is dened as a=¹1,OADS,1811.09629v3.pdf
"Our results with FLaREON 3http://dfm.io/emcee/current/ MNRAS 000, 1{9 (2018)",Non-OADS,1811.09629v3.pdf
"The resulting velocities approximate the character- istic velocity of interstellar objects, however any other object with the same velocity, such as an Oort cloud ob- 1https://rebound.readthedocs.io/en/latest/ject ejected at a particular speed, could be misconstrued with interstellar objects in this analysis.",Non-OADS,1811.09630v2.pdf
3.SIMULATION RESULTS 2https://rebound.readthedocs.io/en/latest/ipython/WHFast.html 3https://pypi.org/project/OrbitalPy/,Non-OADS,1811.09630v2.pdf
"While the Hyper Suprime-Cam Survey (HSCS5) has compara- 4https://www.lsst.org/ 5https://hsc.mtk.nao.ac.jp/ssp/survey/ble sensitivity, with the capability of reaching a magni- tude of 24:5 with a 10-to-1 signal-to-noise ratio, LSST has a far larger eld of view, covering 38 times more area on the sky, which will be more advantageous for the search.",OADS,1811.09632v5.pdf
"7], the Murchison 1http://www.gmrt.tifr.res.in/ 2http://www.lofar.org/ – 1 –",None,None
We 3http://www.mwatelescope.org/ 4http://eor.berkeley.edu/ 5http://www.skatelescope.org/ 6http://www.sdss3.org/surveys/boss.php – 2 –,OADS,1811.09632v5.pdf
"However, 8http://wiki.cita.utoronto.ca/mediawiki/index.php/CubePM 9https://github.com/garrelt/C2-Ray3Dm – 7 –",OADS,1811.09632v5.pdf
"16 [3] Y. Colombe, T. Steinmetz, G. Dubois, F. Linke, D. Hunger, and J. Reichel, Nature 450, 272 (2007), URL http://dx.doi.org/10.1038/nature06331 .",Non-OADS,1811.09633v2.pdf
"[4] S. Ritter, F. Brennecke, K. Baumann, T. Donner, C. Guerlin, and T. Esslinger, Applied Physics B 95, 213 (2009), ISSN 1432-0649, URL https://doi.org/10.",None,None
"[9] H. Carmichael, C. Gardiner, and D. Walls, Physics Letters A 46, 47 (1973), ISSN 0375-9601, URL http://www.sciencedirect.com/science/article/ pii/0375960173906798 .",Non-OADS,1811.09633v2.pdf
