Sentence,class,file
"https://doi.org/10.1145/2638728.2641694 [43] Zafeiriou, S., Trigeorgis, G., Chrysos, G., Deng, J., Shen, J.: The menpo facial landmark localisation challenge: A step towards the solution.",Non-OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
"https://doi.org/10.1145/3126594.3126614, best paper honourable mention award [45] Zhang, X., Sugano, Y., Fritz, M., Bulling, A.: Appearance-based gaze estimation in the wild.",Non-OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
"https://doi.org/10.1109/CVPR.2015.7299081 [46] Zhang, X., Sugano, Y., Fritz, M., Bulling, A.: It's written all over your face: Full-face appearance-based gaze estimation.",Non-OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
"https://doi.org/10.1109/CVPRW.2017.284 [47] Zhang, X., Sugano, Y., Fritz, M., Bulling, A.: Mpiigaze: Real- world dataset and deep appearance-based gaze estimation.",OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
"https://doi.org/10.1109/TPAMI.2017.2778103 [48] Zhang, Y., Bulling, A., Gellersen, H.: Sideways: A gaze interface for spontaneous interaction with situated displays.",Non-OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
https://doi.org/10.1145/2470654.2470775,Non-OADS,/arxiv_data/pdf/1807/1807.10002v1.pdf
"An illustration of the astrophysics that might be addressed is enabled using the instrument data simulator SimCADO,6which is available at http://www.univie.ac.at/simcado.",Non-OADS,/arxiv_data/pdf/1807/1807.10003v1.pdf
The source code is publicly available: https://github.com/kulikovv/DeepColoring.,OADS,/arxiv_data/pdf/1807/1807.10007v1.pdf
PyTorch [38] code is available at https://github.com/kulikovv/DeepColoring and a TensorFlow [39] implementation will be available upon publication.,OADS,/arxiv_data/pdf/1807/1807.10007v1.pdf
"[38] “PyTorch tensors and dynamic neural networks in python with strong gpu acceleration,” http://pytorch.org, accessed: 2017-11- 15.",Non-OADS,/arxiv_data/pdf/1807/1807.10007v1.pdf
Available: https://www.tensorﬂow.org/,Non-OADS,/arxiv_data/pdf/1807/1807.10007v1.pdf
5http://zitnik.si/mediawiki/index.php?title=Software 6http://www.cs.umd.edu/projects/linqs/projects/er/DATA/citeseer.dat 7http://dbs.uni-leipzig.de/en/research/projects/object_matching/fever/benchmark_datasets_for_entity_resolution 18,OADS,/arxiv_data/pdf/1807/1807.10009v1.pdf
https://sandbox.lavbic.net/publications/2010/TEDE.,Non-OADS,/arxiv_data/pdf/1807/1807.10009v1.pdf
The interested reader can ﬁnd the code w e used in https://github.com/xguitart/restriction_of_scalars_ of_Q_curves .,Non-OADS,/arxiv_data/pdf/1807/1807.10010v1.pdf
"Stein et al., Sage Mathematics Software (Version 6.3) , The Sage Development Team, 2014, http://www.sagemath.org .",OADS,/arxiv_data/pdf/1807/1807.10010v1.pdf
