Sentence,class,file
"http://dx.doi.org/10.1016/j.cub.2009.12.03 5 Linder, S. 2007.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi   .org/10.1016/j.tcb.2007.01.00 2 Lovy-Wheeler, A., J.G.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1105/tpc.106.04486 7 Mader, C.C., M. Oser, M.A.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1158/0008-5472   .CAN-10-143 2 Meima, M.E., B.A.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1074/jbc.M109.01944 8 Moriyama, K., K. Iida, and I. Yahara.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1074/jbc.M31183820 0 Bowden, E.T., E. Onikoyi, R. Slack, A. Myoui, T. Yoneda, K.M.",Non-OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1016/j.yexcr.2005.12.01 2 Bryce, N.S., E.S.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1016/   j.cub.2005.06.04 3 Busco, G., R.A. Cardone, M.R.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1016/j.jmb.2006.06.01 9 Cardone, R.A., A. Bagorda, A. Bellizzi, G. Busco, L. Guerra, A. Paradiso, V.  Casavola, M. Zaccolo, and S.J.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"18:1768– 1780. http://dx.doi.org/10.1091/mbc.E06-07-061 7 Carlier, M.F., V. Laurent, J. Santolini, R. Melki, D. Didry, G.X.",Non-OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi   .org/10.1083/jcb.136.6.130 7 Chaillet, J.R., and W.F.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1085/jgp.86.6.76 5 Chan, A.Y., M. Bailly, N. Zebda, J.E.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/   10.1083/jcb.148.3.53 1 Chen, W.T.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1002/jez.140251020 6 Clark, E.S., and A.M. Weaver.",OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
"http://dx.doi.org/10.1158/0008-5472.CAN-06-392 8 Crimaldi, L., S.A. Courtneidge, and M. Gimona.",Non-OADS,/arxiv_data1/oa_pdf/22/df/JCB_201103045.PMC3257566.pdf
