Sentence,class,file
"http://dx.doi.org/10   .1016/j.molcel.2011.12.02 8 Yeo, J.E., E.H. Lee, E.A.",OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
"http://dx.doi.org/10.1093/hmg/ddu07 8 Yin, J., Y.T.",OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
"http://dx.doi.org/10.1093/hmg/ddh26 9 Ying, S., F.C.",Non-OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
"http://dx.doi.org/10.1158/0008-5472.CAN-11-341 7 Zellweger, R., D. Dalcher, K. Mutreja, R. Herrador, M. Berti, A. Vindigni, and M.  Lopes.",Non-OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
"http://dx.doi.org/10.1038/ncb289 7 Zhu, Z., W.H.",Non-OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
http://dx.doi.org/10.1016/j.cell.2008.08.03 7,OADS,/arxiv_data1/oa_pdf/94/3f/JCB_201406100.PMC4347643.pdf
This article is distributed under the terms of an Attribution– Noncommercial–Share Alike–No Mirror Sites license for the first six months after the pub - lication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"After six months it is available under a  Creative Commons License (Attribution–Noncommercial–Share Alike 3.0 Unported license,  as described at http://creativecommons.org/licenses/by-nc-sa/3.0/).THE JOURNAL OF CELL BIOLOGY",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1074/   jbc.M111.25044 9 Ahmed, K., S. Tunaru, C. Tang, M. Müller, A. Gille, A. Sassmann, J. Hanson,  and S. Offermanns.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"11:311– 319. http://dx.doi.org/10.1016/j.cmet.2010.02.01 2 Alligier, M., E. Meugnier, C. Debard, S. Lambert-Porcheron, E. Chanseaume,  M. Sothier, E. Loizon, A.A. Hssain, J. Brozek, J.Y.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1210/jc.2011-231 4 Amole, B.O., M. Wittner, D. Hewlett, and H.B.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.2174/13816121179690473 1 Ariotti, N., S. Murphy, N.A.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1091/mbc.E11-10-084 7 Asterholm, I.W., D.I.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1016/j.cmet.2012.01.00 4 Asterholm, I.W., J.M.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1007/s00125-014-3210- 3 Barbarroja, N., S. Rodriguez-Cuenca, H. Nygren, A. Camargo, A. Pirraco,   J. Relat, I. Cuadrado, V. Pellegrinelli, G. Medina-Gomez, C. Lopez- Pedrera, et al.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.2337/db14-035 9 Bikman, B.T., Y. Guan, G. Shui, M.M.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1074/jbc.M112.35995 0 Blachnio-Zabielska, A.U., C. Koutsari, T. Tchkonia, and M.D.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1002/jcp.2274 5 Blüher, M. 2014.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/j.molmet   .2014.01.00 5 Blüher, M., M.D.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/S1534-5807(02)00199- 5 Bolten, C.W., P.M. Blanner, W.G.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1074/jbc.M40934020 0 Cao, H. 2014.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1530/JOE-13-033 9 Caspar-Bauguil, S., B. Cousin, S. Bour, L. Casteilla, L. Penicaud, and C. Carpéné.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"67:497) http://dx.doi.org/10.1007/BF0318593 8 Cho, Y .M., D.H. Kim, S.N.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/j.febslet.2013.04.00 5(Sun et al., 2013a).",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"409:729– 733. http://dx.doi.org/10.1038/3505557 5 Agarwal, A.K., and A. Garg.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
http://dx.doi.org/10.1016/S1043-2760(03)00078- X,OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/   10.1152/ajpendo.00527.201 1 Furukawa, S., T. Fujita, M. Shimabukuro, M. Iwaki, Y. Yamada, Y. Nakajima,  O. Nakayama, M. Makishima, M. Matsuda, and I. Shimomura.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1172/JCI2162 5 Gao, C.L., C. Zhu, Y.P.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/   j.mce.2010.01.03 9 Garg, A.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1210/jc.2011-115 9 Gburcik, V., W.P.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1074/jbc.272.28.1768 6 Guan, H.P., Y. Li, M.V.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1038/nm78 0 Gupta, R.K., R.J. Mepani, S. Kleiner, J.C.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"15:230– 239. http://dx.doi.org/10.1016/j.cmet.2012.01.01 0 Hage Hassan, R., O. Bourron, and E. Hajduch.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"5:244– 257. http://dx.doi.org/10.4239/wjd.v5.i3.24 4 Halberg, N., T. Khan, M.E.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1007/s00125-012-2809- 5 Hao, Q., J.B. Hansen, R.K. Petersen, P. Hallenborg, C. Jørgensen, S. Cinti, P.J.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/j.bbalip.2009.11.00 8 Hapala, I., E. Marza, and T. Ferreira.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"103:271– 285. http://dx.doi.org/10.1042/BC2010014 4 Henegar, C., J. Tordjman, V .",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1186/gb-2008-9-1-r1 4 Herman, M.A., O.D.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1126/   science.124907 7 Holland, W.L., and S.A. Summers.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1210/   er.2007-002 5 Holland, W.L., J.T.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1016/j.cmet.2007.01.00 2Choi, S.M., D.F.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"30:5009– 5020. http://dx.doi.org/10.1128/MCB.00797-1 0 Choi, K.M., Y .S.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1248/bpb.34.91 2 Choo, H.J., J.H.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.2337/db10-007 3 Coburn, C.T., F.F.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1074/jbc.M00382620 0 Cohen, A.W., B. Razani, X.B.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1152/   ajpcell.00006.200 3 Cohen, A.W., B. Razani, W. Schubert, T.M.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.2337/diabetes.53.5.126 1 Combs, T.P., S. Nagajyothi, S. Mukherjee, C.J.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
http://dx.doi.org/10.1074/jbc.,Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.2337/diabetes.53.5.124 3 Davis, K.E., M. D Neinast, K. Sun, W. M Skiles, J.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/j.molmet.2013.05.00 6 Deng, Y ., and P.E.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"287:6240– 6249. http://dx.doi.org/10.1074/jbc.M111.29911 5 Digel, M., R. Ehehalt, and J. Füllekrug.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1016/j.febslet.2010.03.03 5 Ding, S.Y ., M.J. Lee, R. Summer, L. Liu, S.K.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1074/jbc.M113.54624 2 Feldmann, H.M., V .",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1016/j.cmet.2008.12.01 4 Ferreira, A.V ., M. Segatto, Z. Menezes, A.M. Macedo, C. Gelape, L. de Oliveira  Andrade, F. Nagajyothi, P.E.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi   .org/10.1016/j.micinf.2011.06.00 2 Festuccia, W.T., P.G.",OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1152/ajpregu.91012.200 8 Forest, C., J. Tordjman, M. Glorian, E. Duplus, G. Chauvet, J. Quette, E.G.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
"http://dx.doi.org/10.1042/BST031112 5 Franckhauser, S., S. Muñoz, A. Pujol, A. Casellas, E. Riu, P. Otaegui, B. Su,  and F. Bosch.",Non-OADS,/arxiv_data1/oa_pdf/9e/ea/JCB_201409063.PMC4347644.pdf
