Sentence,class,file
"After six months it is  available under a Creative Commons License (Attribution–Noncommercial–Share  Alike 3.0 Unported license, as described at http://creativecommons.org/licenses/   by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1093/   emboj/19.7.145 8 Bucior, I., J.F.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1371/journal.ppat.100261 6 Chiba, S., T. Nagai, T. Hayashi, Y. Baba, S. Nagai, and S. Koyasu.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1111/j   .1348-0421.2010.00292. x Cossart, P., J. Pizarro-Cerdá, and M. Lecuit.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1016/   S0962-8924(02)00006- 5 Cummings, H.E., J. Barbi, P. Reville, S. Oghumu, N. Zorko, A. Sarkar,  T.L.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/   10.1016/j.micinf.2013.09.01 2 Disson, O., S. Grayo, E. Huillet, G. Nikitas, F. Langa-Vives, O. Dussurget,  M. Ragon, A.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1038/   nature0730 3 Disson, O., G. Nikitas, S. Grayo, O. Dussurget, P. Cossart, and M. Lecuit.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1038/nprot.2009.6 6 Doran, K.S., A. Banerjee, O. Disson, and M. Lecuit.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"3:1. http://dx.doi.org/10.1101/cshperspect.a01009 0 Dramsi, S., I. Biswas, E. Maguin, L. Braun, P. Mastroeni, and P. Cossart.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
http://dx.doi.org/10.1111/j.1365-2958.1995.,Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
http://dx.doi.org/10.1111/ j.1432-0436.2005.07301006.,Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1038/nrg187 9 Gaillard, J.L., P. Berche, C. Frehel, E. Gouin, and P. Cossart.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"65:1127– 1141. http://dx.doi.org/10.1016/0092-8674(91)90009- N Girard, D., A. Leclercq, E. Laurent, M. Lecuit, H. de Valk, and V. Goulet.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1074/jbc   .M111.28743 3 Hull, B.E., and L.A. Staehelin.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1083/jcb.68.3.68 8 Ireton, K., B. Payrastre, H. Chap, W. Ogawa, H. Sakaue, M. Kasuga, and  P. Cossart.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1128/mBio.00969-1 4 Biggs, W.H.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1038/nature1086 3 McGuckin, M.A., S.K.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"84:923–   932. http://dx.doi.org/10.1016/S0092-8674(00)81070- 3 Neutra, M.R., A. Frey, and J.P. Kraehenbuhl.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1016/S0092-8674(00)80106- 3 Nikitas, G., C. Deschamps, O. Disson, T. Niault, P. Cossart, and M.  Lecuit.",OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10.1084/jem   .2011056 0 Pattillo, R.A., G.O.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
http://dx.doi.org/10.1111/j.1749- 6632.1971.tb34942.,Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
"http://dx.doi.org/10   .1371/journal.ppat.100090 0 Perez, T.D., M. Tamada, M.P.",Non-OADS,/arxiv_data1/oa_pdf/11/d5/JEM_20141406.PMC4322052.pdf
