Sentence,class,file
Biochemistry (Mosc) 2010; 49:3216-24; http://dx.doi.org/10.1021/bi902202q 34.,Non-OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
BMCSyst Biol 2011; 5:166; PMID:22005019; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nat Genet 2004; 36:664;PMID:15226743; http://dx.doi.org/10.1038/ng0704- 664 38.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
BMC Bioinformatics 2009; 10:351; PMID:19852836; http://dx.doi.org/10.1186/1471- 2105-10-351 39.,Non-OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2011; 40:D290-D301; PMID:22127870;http://dx.doi.org/10.1093/nar/gkr1065 40.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2006; 34:D63-67; PMID:16381947; http://dx.doi.org/ 10.1093/nar/gkj116 41.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nature 2012;489:91-100; PMID:22955619; http://dx.doi.org/ 10.1038/nature11245 42.,Non-OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2009; 37:D54-60; PMID:18971253; http://dx.doi.org/10.1093/nar/ gkn783 44.,Non-OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2012; 41: D816-D823; PMID:23203989; http://dx.doi.org/10.1093/nar/gks1158 45.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2012; 41:D1228-D1233; PMID:23180781; http://dx.doi.org/10.1093/nar/ gks1147 46.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res 2013; 42:D358- D363; PMID:24234451; http://dx.doi.org/10.1093/ nar/gkt1115 47.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
Nucleic Acids Res2009; 37:D767-772; PMID:18988627; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/9d/02/kaup-11-01-994346.PMC4502651.pdf
