Sentence,class,file
"http://dx.doi.org/10.1002/cm.2022 6 Cereghetti, G.M., A. Stangherlin, O. Martins de Brito, C.R.",Non-OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"http://dx.doi.org/10.1016/j.cub.2013.05.00 5 Chen, H., S.A. Detmer, A.J.",OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"160:189– 200. http://dx.doi.org/10.1083/jcb.20021104 6 Chen, H., J.M.",Non-OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"122:1430– 1440. http://dx.doi.org/10.1242/jcs.04069 1 Chua, B.T., C. Volbracht, K.O.",Non-OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"http://dx.doi.org/10.1038/ncb107 0 Dason, J.S., A.J.",OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"http://dx.doi.org/10.1016/j.cub   .2005.02.06 4 DuBoff, B., J. Götz, and M.B.",OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"http://dx.doi   .org/10.1016/j.neuron.2012.06.02 6 Ferguson, S.M., A. Raimondi, S. Paradise, H. Shen, K. Mesaki, A. Ferguson, O.  Destaing, G. Ko, J. Takasaki, O. Cremona, et al.",OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
"http://dx.doi.org/10.1016/   j.devcel.2009.11.00 5 Frank, S., B. Gaume, E.S.",OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
http://dx.doi.org/10.1016/S1534-5807(01)00055- 7,OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
http://dx.doi.org/   10.1074/jbc.M90190220 0mitochondrial fission machinery.,OADS,/arxiv_data1/oa_pdf/a5/b6/JCB_201404050.PMC4284235.pdf
