Sentence,class,file
"http://dx.doi.org/10.1016/j.cub.2011.12.01 0 Gauthier, N.C., M.A.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi   .org/10.1038/nrm259 3 Gomez, G.A., R.W.",Non-OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"21:499– 505. http://dx.doi.org/10.1016/j.tcb.2011.05.00 6 Griendling, K.K., D. Sorescu, and M. Ushio-Fukai.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi   .org/10.1093/cvr/cvq14 0 Hoshi, O., and T. Ushiki.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.1679/aohc.62.25 3 Houk, A.R., A. Jilkine, C.O.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10   .1016/j.cell.2011.10.05 0 Hwa, C., A. Sebastian, and W.C. Aird.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
http://dx.doi   .org/10.1080/1062332050019201 6filaments and exhibit complex propagation features.,OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
Online supplemental material is available at http://www.jcb.org/cgi/   content/full/jcb.201209077/DC1.,Non-OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
Additional data are available in the  JCB DataViewer at http://dx.doi.org/10.1083/jcb.201209077.dv.,OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.2174/13894500778036278 2 Antunes, F., and E. Cadenas.",Non-OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.1016/S0014-5793   (00)01638- 0 Bazzoni, G., and E. Dejana.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.1152/physrev.00035.200 3 Belousov, V.V., A.F.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.1038/nmeth86 6 Bement, W.M., H.Y.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
"http://dx.doi.org/10.1016/j.ceb.2006.12.00 1 Bretschneider, T., S. Diez, K. Anderson, J. Heuser, M. Clarke, A. Müller- Taubenberger, J. Köhler, and G. Gerisch.",OADS,/arxiv_data1/oa_pdf/7b/b3/JCB_201209077.PMC3639391.pdf
