Sentence,class,file
"http://dx.doi   .org/10.1083/jcb.150.5.97 5 Kiyomitsu, T., O. Iwasaki, C. Obuse, and M. Yanagida.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi.org/10.1083/jcb.20100100 6 Maresca, T.J., and E.D.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi.org/10.1242/jcs.06479 0 Maure, J.F., S. Komoto, Y. Oku, A. Mino, S. Pasqualato, K. Natsume, L. Clayton,  A. Musacchio, and T.U.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi.org/10.1016/j.cub.2010.12.05 0 Musacchio, A., and E.D.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi.org/   10.1038/nrm216 3 Nezi, L., and A. Musacchio.",Non-OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi   .org/10.1016/j.ceb.2009.09.00 7 Nousiainen, M., H.H.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"6:1135– 1141. http://dx.doi.org/10.1038/ncb118 7 Ohta, S., J.C. Bukowski-Wills, L. Sanchez-Pulido, Fde.L.",Non-OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
"http://dx.doi.org/10   .1016/j.cell.2010.07.04 7 Olsen, J.V., M. Vermeulen, A. Santamaria, C. Kumar, M.L.",OADS,/arxiv_data1/oa_pdf/18/ed/JCB_201109001.PMC3307695.pdf
This article is distributed under the terms of an Attribution– Noncommercial–Share Alike–No Mirror Sites license for the first six months after the pub - lication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"After six months it is available under a  Creative Commons License (Attribution–Noncommercial–Share Alike 3.0 Unported license,  as described at http://creativecommons.org/licenses/by-nc-sa/3.0/).THE JOURNAL OF CELL BIOLOGY",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1038/3505055 8 Ben-Yaacov, S., R. Le Borgne, I. Abramson, F. Schweisguth, and E.D.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1083/jcb.152.1.1- b  Bogdan, S., and C. Klämbt.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1016/0092-8674(92)90306- W Chavrier, P., R.G.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1016/0092-8674(90)90369- P Classen, A.K., K.I.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.devcel.2005.10.01 6 Das, G., J. Reynolds-Kenneally, and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1016/S1534-5807(02)00147- 8 Das, G., A. Jenny, T.J. Klein, S. Eaton, and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1242/   dev.0131 7 Davidson, G., W. Wu, J. Shen, J. Bilic, U. Fenger, P. Stannek, A. Glinka, and C.  Niehrs.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1038/nature0417 0 Dietzl, G., D. Chen, F. Schnorrer, K.C.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1038/nature0595 4 Dollar, G., E. Struckhoff, J. Michaud, and R.S.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S0955-   0674(97)80089- 0 Entchev, E.V., A. Schwabedissen, and M. González-Gaitán.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/S0092-8674(00)00200- 2 Fletcher, S.J., and J.Z.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1042/BST037107 2 Frescas, D., M. Mavrakis, H. Lorenz, R. Delotto, and J. Lippincott-Schwartz.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1083/jcb.20060115 6 Fricke, R., C. Gohl, E. Dharmalingam, A. Grevelhörster, B. Zahedi, N. Harden,  M. Kessels, B. Qualmann, and S. Bogdan.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1016/j.cub.2009.07.05 8 Gaengel, K., and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1007/978-1-59745-583-1_1 7 Gray, R.S., P.B.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1038/ncb196 6 Guichard, A., S.M.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1038/nature0944 6 Hales, C.M., J.P. Vaerman, and J.R. Goldenring.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
Online supplemental material is available at http://www.jcb   .org/cgi/content/full/jcb.201107137/DC1.,Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S1534-5807(02)00176- 4 Adler, P.N., J. Liu, and J. Charlton.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1002/1526- 968X(200010)28:2<82::AID-GENE60>3.0.CO;2- Z Axelrod, J.D.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1074/jbc.274.36.2551 7 Marchal, C., R. Haguenauer-Tsapis, and D. Urban-Grimal.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1074/jbc.M00173520 0 Marco, E., R. Wedlich-Soldner, R. Li, S.J.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10   .1016/j.cell.2007.02.04 3 Mellman, I., and W.J.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/j.neuron.2005.02.029 Morin, X., R. Daneman, M. Zavortink, and W. Chia.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1073/pnas.26140819 8 Mottola, G., A.K.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1242/dev.04841 3 Murthy, M., D. Garza, R.H. Scheller, and T.L.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1016/S0896-6273(03)00031- X Nachury, M.V., A.V.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"129:1201– 1213. http://dx.doi.org/10.1016/j.cell.2007.03.05 3 Nerusheva, O.O., N.V. Dorogova, N.V. Gubanova, O.S.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.cellbi.2009.02.00 9 Olguín, P., A. Glavic, and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.cub.2011.01.00 1 Otani, T., K. Oshima, S. Onishi, M. Takeda, K. Shinmyozu, S. Yonemura, and  S. Hayashi.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.devcel   .2011.02.00 1 Oztan, A., M. Silvis, O.A.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1091/mbc   .E07-02-009 7 Panek, H.R., J.D.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1093/emboj/16.14.419 4 Park, W.J., J. Liu, and P.N.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1002/dvg.102015041 0 Pataki, C., T. Matusek, E. Kurucz, I. Andó, A. Jenny, and J. Mihály.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.cub.2003.10.02 3 Prekeris, R., J. Klumperman, and R.H. Scheller.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S1097-2765(00)00140- 4 Purvanov, V., A. Koval, and V.L.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1126/scisignal.200087 7 Rawls, A.S., and T. Wolff.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1242/dev.0041 1 Riggs, B., W. Rothwell, S. Mische, G.R.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1074/jbc   .M209270200 Harumoto, T., M. Ito, Y. Shimada, T.J. Kobayashi, H.R.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.devcel.2010.08.00 4 Heasman, S.J., and A.J.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1038/nrm247 6 Horgan, C.P., S.R.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1242/jcs.05267 0 Hummel, T., S. Attix, D. Gunning, and S.L.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/S0896-6273(01)00581- 5 Ito, N., and G.M.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/j.devcel.2005.06.01 0 Jenny, A., and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.2144/00011272 0 Jenny, A., R.S.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1093/emboj/cdg42 4 Jia, J., L. Zhang, Q. Zhang, C. Tong, B. Wang, F. Hou, K. Amanai, and J. Jiang.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.devcel.2005.10.00 6 Jing, J., E. Tarbutton, G. Wilson, and R. Prekeris.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/j.ejcb.2009.02.18 6 Klein, T.J., and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1146/annurev.cellbio.21.012704.13280 6 Krasnow, R.E., and P.N.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/j.devcel.2005.07.01 3 Lawrence, P.A., G. Struhl, and J. Casal.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1038/nrg212 5 Lecuit, T. 2003.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S0959-   437X(03)00078- 9 Lew, D.J., and S.I.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/   S0959-437X(95)90048- 9 Li, B.X., A.K.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1083/jcb   .20061015 7 Li, J., C. Yen, D. Liaw, K. Podsypanina, S. Bose, S.I.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1126/science.275.5308.194 3 Liu, S.L., N. Fewkes, D. Ricketson, R.R.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1074/jbc   .M70392420 0 Lloyd, T.E., R. Atkinson, M.N.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/S0092-8674(02)00611- 6 Madden, K., and M. Snyder.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
http://dx.doi.org/10.1146/   annurev.micro.52.1.68 7,Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1073/pnas.88.14.631 3 Wallingford, J.B., S.E.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S1534-   5807(02)00197- 1 Wang, P.C., A. Vancura, T.G.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1074/jbc.M00441020 0 Wang, Y., and J. Nathans.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/   10.1242/dev.0277 2 Winter, C.G., B. Wang, A. Ballew, A. Royou, R. Karess, J.D.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/S0092-8674(01)00298- 7 Wong, L.L., and P.N.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1083/jcb.123.1.20 9 Wu, H., G. Rossi, and P. Brennwald.",Non-OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi.org/10.1016/j.tcb.2008.06.00 7 Wu, J., and M. Mlodzik.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
"http://dx.doi   .org/10.1016/j.tcb.2009.04.00 3 Wu, S., S.Q.",OADS,/arxiv_data1/oa_pdf/61/9a/JCB_201107137.PMC3307696.pdf
