Sentence,class,file
"  ª   The Rockefeller University Press, 0021-9525/2000/01/259/12 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 259–270http://www.jcb.org 259  In Vivo Release of Mitotic Silencing of Ribosomal Gene Transcription Does  Not Give Rise to Precursor Ribosomal RNA Processing  Valentina Sirri, Pascal Roussel, and Danièle Hernandez-Verdun  Institut Jacques Monod, UMR 7592, Paris, France  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/c3/e8/9910020.PMC2174287.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/233/6 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 233–238http://www.jcb.org 233  Polyploidy Induces Centromere Association  Enrique Martinez-Perez, Peter J. Shaw, and Graham Moore  John Innes Centre, Colney, Norwich NR4 7UH, United Kingdom  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/d3/b8/9910061.PMC2174288.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/271/12 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 271–282http://www.jcb.org 271  Electron Tomography Reveals Posttranscriptional Binding of Pre-mRNPs  to Specific Fibers in the Nucleoplasm  Francesc Miralles,* Lars-Göran Öfverstedt,  ‡   Naﬁseh Sabri,* Youssef Aissouni,  §   Ulf Hellman,  i  Ulf Skoglund,  ‡   and Neus Visa*  *Department of Molecular Genome Research, Stockholm University, SE-106 91 Stockholm, Sweden;   ‡  Department of Cell and  Molecular Biology, Karolinska Institute, SE-171 77 Stockholm, Sweden;   §  Institut Paoli Calmettes, INSERM-U119, Cancérologie   Expérimentale, F-13009 Marseille, France; and   i  Ludwig Institute for Cancer Research, SE-751 24 Uppsala, Sweden  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/72/cb/9910047.PMC2174289.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/253/6 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 253–258http://www.jcb.org 253  Brief Report  RhoA Function in Lamellae Formation and Migration Is Regulated by the   a  6  b  4 Integrin and cAMP Metabolism  Kathleen L. O’Connor, Bao-Kim Nguyen, and Arthur M. Mercurio  Division of Cancer Biology and Angiogenesis, Department of Pathology, Beth Israel Deaconess Medical Center and Harvard  Medical School, Boston, Massachusetts 02215  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/80/6b/9910094.PMC2174290.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/227/6 $5.00 The Journal of Cell Biology,     Volume 148, Number 2, January 24, 2000 227–232 http://www.jcb.org 227  Mini-Review  The Elusive Functions of Proteoglycans: In Vivo Veritas  Arthur D. Lander* and Scott B. Selleck  ‡  *Department of Developmental and Cell Biology, University of California, Irvine, California 92697; and   ‡  Department of  Molecular and Cellular Biology, University of Arizona, Tucson, Arizona 85721  Proteoglycans: cell biologists have had a love-hate rela-  tionship with these molecules almost since their discov- ery.",Non-OADS,/arxiv_data1/oa_pdf/b3/10/9908133.PMC2174291.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/305/11 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 305–315http://www.jcb.org 305  Golgi Alkalinization by the Papillomavirus E5 Oncoprotein  Florencia Schapiro,*  ‡   Jason Sparkowski,  §   Alex Adduci,  §   Frank Suprynowicz,  §   Richard Schlegel,  §  and Sergio Grinstein*  ‡  *Division of Cell Biology, Research Institute, Hospital for Sick Children, Toronto, Ontario, M5G 1X8 Canada;   ‡  Department of  Biochemistry, University of Toronto, Toronto, Ontario, M5S 1A8 Canada; and   §  Department of Pathology, Georgetown  University Medical Center, Washington, DC  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/a9/65/9902072.PMC2174292.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/293/11 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 293–303http://www.jcb.org 293  An ATP-dependent, Ran-independent Mechanism for Nuclear Import of  the U1A and U2B  99   Spliceosome Proteins  Martin Hetzer and Iain W .",Non-OADS,/arxiv_data1/oa_pdf/35/23/9910087.PMC2174293.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/1/2 $5.00 The Journal of Cell Biology,     Volume 148, Number 2, January 24, 2000  http://www.jcb.org  JCB  In Brief  Role for Myosin in Actin Polymerization  Using different approaches, two groups have found evidence that my-osin is involved in actin assembly.",OADS,/arxiv_data1/oa_pdf/db/dc/InBrief.PMC2174294.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/01/375/10 $5.00 The Journal of Cell Biology, Volume 148, Number 2, January 24, 2000 375–384http://www.jcb.org 375  Caenorhabditis elegans   UNC-45 Is a Component of Muscle Thick Filaments and Colocalizes with Myosin Heavy Chain B, but Not MyosinHeavy Chain A  Wanyuan Ao and Dave Pilgrim  Department of Biological Sciences, University of Alberta, Edmonton, Alberta, T6G 2E9, Canada  Abstract.",Non-OADS,/arxiv_data1/oa_pdf/b4/f3/9908107.PMC2174295.pdf
"  ª   The Rockefeller University Press, 0021-9525/2000/03/1131/9 $5.00 The Journal of Cell Biology, Volume 148, Number 6, March 20, 2000 1131–1139http://www.jcb.org 1131  Brief Report  Caspase Recruitment Domain (CARD)-dependent Cytoplasmic Filaments   Mediate bcl10-induced NF-  k  B Activation   Chantal Guiet and Pasquale Vito  Basel Institute for Immunology, Postfach CH-4005, Basel, Switzerland   Abstract.",Non-OADS,/arxiv_data1/oa_pdf/a3/a2/9911117.PMC2174297.pdf
