Sentence,class,file
Korean J Anesthesiol 2015 April 68(2): 159-169  http://dx.doi.org/10.4097/kjae.2015.68.2.159,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
160 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
161 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Choi et al.,OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
162 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
163 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Choi et al.,OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
164 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
165 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Choi et al.,OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
166 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
167 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Choi et al.,OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
168 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
169 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Choi et al.,OADS,/arxiv_data1/oa_pdf/57/13/kjae-68-159.PMC4384404.pdf
"Key Words: 5-HT7 receptor, Carrageenan, Extracellular signal-regulated kinase, Spinal cord.Expression of the spinal 5-HT7  receptor and p-ERK pathway in the  carrageenan inflammatory pain of  rats Soo Y oung Cho, Hyoung Gon Ki, Joung Min Kim, Jin Myung Oh,   Ji Hoon Y ang , Woong Mo Kim, Hyung Gon Lee, Myung Ha Y oon, and Jeong Il Choi Department of Anesthesiology and Pain Medicine, Chonnam National University Medical School and Hospital, Gwangju, Korea CC This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/ licenses/by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
"Copyright ⓒ the Korean Society of Anesthesiologists, 2015 Online access in http://ekja.orgpISSN 2005-6419 ·eISSN 2005-7563 Korean Journal of AnesthesiologyKJA Corresponding author: Jeong Il Choi, M.D., Ph.D. Department of Anesthesiology and Pain Medicine, Chonnam National University Medical School, 42, Jebong-ro, Dong-gu, Gwangju 501-757, KoreaTel: 82-62-220-6893, Fax: 82-62-232-6294E-mail: jichoi@jnu.ac.kr Received: May 16, 2014.",Non-OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
Korean J Anesthesiol 2015 April 68(2): 170-174  http://dx.doi.org/10.4097/kjae.2015.68.2.170,Non-OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
171 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Cho et al.,OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
172 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
173 Online access in http://ekja.orgKOrEAN J ANESTHESIOL  Cho et al.,OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
174 Online access in http://ekja.orgVOL.,Non-OADS,/arxiv_data1/oa_pdf/2c/72/kjae-68-170.PMC4384405.pdf
"Malposition of central venous  catheter in the jugular venous arch  via external jugular vein  -a case report- SoWoon Ahn, Ju Ho Lee, Chunghyun Park, Y ong-woo Hong, and   Duk-Hee Chun Department of Anesthesiology and Pain Medicine, CHA Bundang Medical Center, CHA University, Seongnam, Korea CC This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/ licenses/by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/31/2e/kjae-68-175.PMC4384406.pdf
"Copyright ⓒ the Korean Society of Anesthesiologists, 2015 Online access in http://ekja.orgpISSN 2005-6419 ·eISSN 2005-7563 Korean Journal of AnesthesiologyKJA Corresponding author: Duk-Hee Chun, M.D., Ph.D. Department of Anesthesiology and Pain Medicine, CHA Bundang Medical Center, CHA University, 59, Y atap-ro, Bundang-gu, Seongnam 463-712, KoreaTel: 82-31-780-5799, Fax: 82-31-701-9433E-mail: leah1013@chamc.co.kr Received: April 7, 2014.",Non-OADS,/arxiv_data1/oa_pdf/31/2e/kjae-68-175.PMC4384406.pdf
