Sentence,class,file
"177 https://doi.org/10.3349/ymj.2017.58.1.174Kyu Yeun Kim, et al.",OADS,/arxiv_data1/oa_pdf/1e/fe/ymj-58-174.PMC5122634.pdf
https://doi.org/10.3349/ymj.2017.58.1.174 178Human Coronavirus in the 2014 Winter Season 2013 (positive rate of HCoV 8.3% vs. 14.0%).,Non-OADS,/arxiv_data1/oa_pdf/1e/fe/ymj-58-174.PMC5122634.pdf
"179 https://doi.org/10.3349/ymj.2017.58.1.174Kyu Yeun Kim, et al.",OADS,/arxiv_data1/oa_pdf/1e/fe/ymj-58-174.PMC5122634.pdf
"Key Words:  Pneumonia, nursing home, antimicrobial resistance, mortalityYonsei Med J 2017 Jan;58(1):180-186 https://doi.org/10.3349/ymj.2017.58.1.180Original Article  pISSN: 0513-5796 · eISSN: 1976-2437 Received: December 4, 2015   Revised: July 15, 2016 Accepted: July 22, 2016Corresponding author: Dr. Young-Soon Yoon, Division of Pulmonary and Critical Care Medicine, Department of Internal Medicine, Dongguk University Ilsan Hospi-tal, Dongguk University College of Medicine, 27 Dongguk-ro, Ilsandong-gu, Goyang 10326, Korea.Tel: 82-31-961-7151, Fax: 82-31-961-9309, E-mail: ysyoonmd@gmail.com •The authors have no financial conflicts of interest.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
"© Copyright: Yonsei University College of Medicine 2017 This is an Open Access article distributed under the terms of the Creative Com-mons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0) which permits unrestricted non-commercial use, distribution, and repro-duction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
"181 https://doi.org/10.3349/ymj.2017.58.1.180Yun-Seong Kang, et al.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
https://doi.org/10.3349/ymj.2017.58.1.180 182Nursing Home-Acquired Pneumonia in Elderly RESULTS Patient characteristics A total of 317 patients with pneumonia aged 65 years or more  were analyzed.,Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
"183 https://doi.org/10.3349/ymj.2017.58.1.180Yun-Seong Kang, et al.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
https://doi.org/10.3349/ymj.2017.58.1.180 184Nursing Home-Acquired Pneumonia in Elderly ures of initial antibiotics are presented in Table 4.,Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
"185 https://doi.org/10.3349/ymj.2017.58.1.180Yun-Seong Kang, et al.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
"https://doi.org/10.3349/ymj.2017.58.1.180 186Nursing Home-Acquired Pneumonia in Elderly ies, such as blood culture and urinary antigen.",Non-OADS,/arxiv_data1/oa_pdf/08/e4/ymj-58-180.PMC5122635.pdf
