Sentence,class,file
DOI: https://doi.org/10.1007/BF02650179.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.86.032324.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.80.052312.,Non-OADS,1910.03672v1.pdf
"Quantum Information and Computation, 11, 8.  https://arxiv.org/abs/1004.0255.",OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/9810055.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.54.1862.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.57.127.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1016/S0960-0779(98)00218-5.,OADS,1910.03672v1.pdf
DOI: https://doi.org/10.22331/q-2017-10-03-31.,Non-OADS,1910.03672v1.pdf
"Physics Today, 49(8), 51. https://doi.org/10.1063/1.881512.",Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.76.062313.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.99.022313.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/1106.0485.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1038/nature14270.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.95.180501.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1070/RM1997v052n06ABEH002155.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1016/S0003-4916(02)00018-0.,OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/0402171.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/0404104.,Non-OADS,1910.03672v1.pdf
https://www.nature.com/articles/nature03350.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.55.900.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.86.5811.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.84.2525.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1098/rspa.1998.0166.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.94.180501.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/0504189.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.74.042329.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.91.032330.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.77.198.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.26421/QIC14.9-10.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.95.032339.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/1108.5738.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1016/0375-9601(96)00453-7.,OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.82.4556.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.81.2594.,Non-OADS,1910.03672v1.pdf
"Quanta Magazine, Feb 7, 2018.  https://www.quantamagazine.org/gil-kalais-argument-against-quantum-computers-20180207/.",Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.84.012305.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.75.064304.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1038/nature18949.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.91.177902.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1007/BF00708652.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.71.052332.,Non-OADS,1910.03672v1.pdf
"DOI: https://doi.org/10.1103/PhysRevLett.95.230504  Reed, M.D., DiCarlo, L., Nigg, S.E., Funzio, L., Girvin, S.M.",Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1038/nature10786.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/9712048.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1098/rspa.1998.0167.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/0406025.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/quant-ph/0509203.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1007/s11128-005-7654-8.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/1804.06995.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1126/science.1203329.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.51.2738.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.52.R2493.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.78.1600.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1109/SFCS.1994.365701.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.77.793.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1098/rspa.1996.0136.,Non-OADS,1910.03672v1.pdf
https://www.nature.com/articles/20127.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.68.042322.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.89.022321.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/RevModPhys.88.041001.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.72.022317.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.51.992.,Non-OADS,1910.03672v1.pdf
"DOI: https://doi.org/10.1103/PhysRevA.69.022316  Viola, L. and Knill, E. (2005).",Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.94.060502.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.82.2417.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.58.2733.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.83.4888.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.59.4178.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.94.052325.,Non-OADS,1910.03672v1.pdf
https://arxiv.org/abs/1803.01818.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1038/299802a0.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1109/SFCS.1993.366852.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1016/S0375-9601(99)00365-5.,OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.63.012301.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevLett.79.3306.,Non-OADS,1910.03672v1.pdf
DOI: https://doi.org/10.1103/PhysRevA.97.032331.,Non-OADS,1910.03672v1.pdf
See also a blog entry by Sarah Hörst on this topic: http://www.planetary.org/blogs/guest-blogs/2016/ 0324-clouds-and-haze-and-dust-oh-my.htmldominant at the pressures sounded).,Non-OADS,1709.09678v2.pdf
"This research made use of APLpy, an open-source plotting package for Python hosted at http://aplpy.github.com.",OADS,1709.09679v1.pdf
"Notes o f Curse Math 865, Fall 2011, avail- able at: http://www.math.wisc.edu/ jeﬀv/courses/865 Fal l 2011.pdf (H. Baltazar) Departamento de Matem ´atica, Universidade Federal do Piau ´ı, 64049-550 Teresina, Piau ´ı, Brazil.",Non-OADS,1709.09681v1.pdf
