Sentence,class,file
"Zou, H. Li, K. Lu, W. Yan, Z.- x. Wei, Large-area, exible polymer solar cell based on silver nanowires as transparent electrode by roll- to-roll printing, Chinese Journal of Polymer Science 35 (2) (2017) 261{268. doi:https://doi.org/10.1007/ s10118-017-1875-z .",Non-OADS,2009.12957v1.pdf
"[15] P. Petelenz, G. Mazur, Band gap and binding energies of charge-transfer excitons in organic molecular crys- tals, Chemical physics letters 301 (3-4) (1999) 223{ 227. doi:https://doi.org/10.1016/S0009-2614(99) 00038-X .",OADS,2009.12957v1.pdf
"Li, E. J. List-Kratochvil, P. Amsalem, N. Koch, Direct determination of monolayer mos2 and wse2 exciton binding energies on insulating and metal- lic substrates, 2D Materials 5 (2) (2018) 025003. doi: https://doi.org/10.1088/2053-1583/aaa4ca .",Non-OADS,2009.12957v1.pdf
"[17] D. Qi, H. Su, M. Bastjan, O. Jurchescu, T. Palstra, A. T. Wee, M. R ubhausen, A. Rusydi, Observation of frenkel and charge transfer excitons in pentacene sin- gle crystals using spectroscopic generalized ellipsom- etry, Applied Physics Letters 103 (11) (2013) 169 1. doi:https://doi.org/10.1063/1.4811758 .",Non-OADS,2009.12957v1.pdf
"[18] L. Sebastian, G. Weiser, H. B assler, Charge trans- fer transitions in solid tetracene and pentacene stud- ied by electroabsorption, Chemical Physics 61 (1- 2) (1981) 125{135. doi:https://doi.org/10.1016/ 0301-0104(81)85055-0 .",OADS,2009.12957v1.pdf
"[19] B. Petelenz, P. Petelenz, H. F. Shurvell, V. H. Smith Jr, Reconsideration of the electroabsorption spectra of the tetracene and pentacene crystals, Chemical physics 119 (1) (1988) 25{39. doi:https://doi.org/10.1016/ 0301-0104(88)80003-X .",OADS,2009.12957v1.pdf
"[20] B. Bernardo, D. Cheyns, B. Verreet, R. D. Schaller, B. P. Rand, N. C. Giebink, Delocalization and dielec- tric screening of charge transfer states in organic photo- voltaic cells, Nature communications 5 (1) (2014) 1{7. doi:https://doi.org/10.1038/ncomms4245 .",Non-OADS,2009.12957v1.pdf
"and the euler angle method, Journal of Photochem- istry and Photobiology C: Photochemistry Reviews 8 (1) (2007) 30{46. doi:https://doi.org/10.1016/j.",Non-OADS,2009.12957v1.pdf
"[22] V. Kattoor, K. Awasthi, E. Jokar, E. W.-G. Diau, N. Ohta, Integral method analysis of electroab- sorption spectra and electrophotoluminescence study of (c4h9nh3) 2pbl4 organic{inorganic quantum well, The Journal of Physical Chemistry C 122 (46) (2018) 26623{26634. doi:https://doi.org/10.1021/ acs.jpcc.8b08116 .",Non-OADS,2009.12957v1.pdf
"[24] M. W. B. Wilson, A. Rao, B. Ehrler, R. H. Friend, Sin- glet exciton ssion in polycrystalline pentacene: From photophysics toward devices, Accounts of Chemical Re- search 46 (6) (2013) 1330{1338. doi:https://doi.org/ 10.1021/ar300345h .",Non-OADS,2009.12957v1.pdf
